Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973151,جاده قديم کردکوي - گرگان,1398/01/04 00:00:00,1398/01/05 00:00:00,4899,4780,71,34,8,6,82.0,1028.0,927.0,71.0,4899.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/05 00:00:00,1398/01/06 00:00:00,4189,4059,84,33,7,6,79.0,675.0,534.0,60.0,4189.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/06 00:00:00,1398/01/07 00:00:00,4331,4218,71,29,7,6,79.0,716.0,649.0,52.0,4331.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/07 00:00:00,1398/01/08 00:00:00,4730,4575,109,34,6,6,81.0,871.0,825.0,69.0,4743.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/08 00:00:00,1398/01/09 00:00:00,5175,5027,115,21,4,8,81.0,921.0,1003.0,85.0,5175.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/09 00:00:00,1398/01/10 00:00:00,5322,5216,65,25,8,8,80.0,873.0,1129.0,75.0,5322.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/10 00:00:00,1398/01/11 00:00:00,5095,4894,124,62,8,7,82.0,1062.0,852.0,80.0,5095.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/11 00:00:00,1398/01/12 00:00:00,4316,4160,105,42,4,5,77.0,543.0,630.0,57.0,4316.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/12 00:00:00,1398/01/13 00:00:00,4147,4042,61,35,4,5,79.0,600.0,670.0,75.0,4147.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/13 00:00:00,1398/01/14 00:00:00,5136,5064,41,20,3,8,76.0,669.0,1194.0,143.0,5136.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/14 00:00:00,1398/01/15 00:00:00,5944,5757,107,55,14,11,78.0,820.0,1496.0,87.0,5944.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/15 00:00:00,1398/01/16 00:00:00,4894,4750,102,26,10,6,82.0,1047.0,837.0,86.0,4894.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/16 00:00:00,1398/01/17 00:00:00,4820,4662,102,44,4,8,80.0,823.0,880.0,72.0,4820.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/17 00:00:00,1398/01/18 00:00:00,4110,3915,140,49,0,6,81.0,791.0,529.0,80.0,4110.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/18 00:00:00,1398/01/19 00:00:00,4009,3779,174,48,5,3,81.0,772.0,511.0,70.0,4009.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/19 00:00:00,1398/01/20 00:00:00,3962,3761,143,42,7,9,81.0,725.0,505.0,73.0,3962.0,1440.0
