Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973101,گرگان -کردکوي (قديم ),1397/01/04 00:00:00,1397/01/05 00:00:00,3866,3779,77,4,1,5,84.0,855.0,790.0,10.0,3866.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/05 00:00:00,1397/01/06 00:00:00,4174,4060,97,12,0,5,83.0,893.0,839.0,16.0,4174.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/06 00:00:00,1397/01/07 00:00:00,3854,3751,91,9,0,3,79.0,544.0,649.0,23.0,3854.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/07 00:00:00,1397/01/08 00:00:00,4212,4113,90,5,0,4,85.0,992.0,921.0,16.0,4212.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/08 00:00:00,1397/01/09 00:00:00,4429,4273,132,16,5,3,83.0,895.0,960.0,8.0,4429.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/09 00:00:00,1397/01/10 00:00:00,5024,4913,89,18,1,3,83.0,943.0,1187.0,11.0,5024.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/10 00:00:00,1397/01/11 00:00:00,4742,4614,108,13,1,6,81.0,798.0,1152.0,18.0,4748.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/11 00:00:00,1397/01/12 00:00:00,3755,3687,56,8,1,3,76.0,379.0,697.0,10.0,3755.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/12 00:00:00,1397/01/13 00:00:00,3644,3584,46,10,1,3,81.0,637.0,630.0,6.0,3644.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/13 00:00:00,1397/01/14 00:00:00,4283,4225,44,9,2,3,82.0,871.0,932.0,30.0,4283.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/14 00:00:00,1397/01/15 00:00:00,4544,4428,95,18,0,3,81.0,768.0,1146.0,8.0,4544.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/15 00:00:00,1397/01/16 00:00:00,3377,3284,73,11,2,7,83.0,751.0,477.0,4.0,3377.0,1440.0
973101,گرگان -کردکوي (قديم ),1397/01/16 00:00:00,1397/01/17 00:00:00,3775,3703,51,11,3,7,85.0,957.0,673.0,6.0,3775.0,1440.0
