Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/19 00:00:00,1396/12/20 00:00:00,7128,2048,2196,1354,315,1215,52.0,17.0,1893.0,62.0,7128.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/20 00:00:00,1396/12/21 00:00:00,7710,2059,2424,1629,342,1256,52.0,23.0,2107.0,63.0,7710.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/21 00:00:00,1396/12/22 00:00:00,7821,1995,2485,1620,323,1398,50.0,19.0,1947.0,69.0,7821.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/22 00:00:00,1396/12/23 00:00:00,7798,1979,2549,1626,343,1301,52.0,18.0,2030.0,69.0,7798.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/23 00:00:00,1396/12/24 00:00:00,8207,2377,2466,1699,327,1338,52.0,22.0,2366.0,78.0,8207.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/24 00:00:00,1396/12/25 00:00:00,7902,2283,2475,1536,275,1333,52.0,26.0,2090.0,67.0,7902.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/25 00:00:00,1396/12/26 00:00:00,6237,1980,1611,1326,280,1040,53.0,20.0,1385.0,73.0,6237.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/26 00:00:00,1396/12/27 00:00:00,6948,2296,1998,1228,261,1165,52.0,9.0,1614.0,64.0,6948.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/27 00:00:00,1396/12/28 00:00:00,7161,2554,2048,1328,241,990,55.0,33.0,1922.0,63.0,7161.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/28 00:00:00,1396/12/29 00:00:00,6307,3464,1209,871,162,601,60.0,68.0,1526.0,61.0,6307.0,1440.0
