Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543656,لوشان - منجيل (جاده قديم),1395/12/26 00:00:00,1395/12/27 00:00:00,1847,1068,230,137,117,295,50.05,58.0,93.0,513.0,1925.0,1345.0
543656,لوشان - منجيل (جاده قديم),1395/12/27 00:00:00,1395/12/27 23:55:00,1138,726,104,70,57,181,60.73,98.0,168.0,324.0,2815.0,945.0
543656,لوشان - منجيل (جاده قديم),1395/12/28 00:00:00,1395/12/29 00:00:00,986,594,140,62,62,128,57.63,102.0,118.0,384.0,3582.0,730.0
543656,لوشان - منجيل (جاده قديم),1395/12/29 00:00:00,1395/12/30 00:00:00,3978,2951,456,224,157,190,65.17,620.0,1194.0,1648.0,4128.0,1390.0
543656,لوشان - منجيل (جاده قديم),1395/12/30 00:05:00,1396/01/01 00:00:00,4665,3794,369,166,160,176,69.23,883.0,1858.0,2015.0,6183.0,1285.0
543656,لوشان - منجيل (جاده قديم),1397/01/01 00:00:00,1397/01/02 00:00:00,4622,4198,214,101,29,80,53.0,0.0,593.0,12.0,4622.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/02 00:00:00,1397/01/03 00:00:00,5411,5017,203,105,31,55,54.0,3.0,952.0,16.0,5515.0,1380.0
543656,لوشان - منجيل (جاده قديم),1397/01/03 00:00:00,1397/01/04 00:00:00,3988,3523,258,106,40,61,52.0,0.0,407.0,11.0,3988.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/04 00:00:00,1397/01/05 00:00:00,3813,3076,376,195,59,107,51.0,1.0,316.0,16.0,3813.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/05 00:00:00,1397/01/06 00:00:00,4162,3178,439,262,98,185,48.0,0.0,280.0,15.0,4162.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/06 00:00:00,1397/01/07 00:00:00,4627,3480,493,280,126,248,47.0,3.0,391.0,12.0,4627.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/07 00:00:00,1397/01/08 00:00:00,5495,4168,540,353,132,302,47.0,1.0,490.0,14.0,5495.0,1440.0
543656,لوشان - منجيل (جاده قديم),1397/01/08 00:00:00,1397/01/09 00:00:00,5333,3852,595,362,140,384,46.0,2.0,425.0,25.0,5333.0,1440.0
